credit_score,annual_income,total_debt,savings,employment_years,monthly_rent,school_name,school_group,loan_approved,suggested_interest_rate
628,68860,57681,1259,2,3164,Hofstra University,Group_D,0,0
628,68860,57681,1259,2,3164,Simmons University,Group_D,0,0
628,68860,57681,1259,2,3164,Adelphi University,Group_D,0,0
708,74984,59236,2061,2,2211,Princeton University,Group_A,1,7.5
708,74984,59236,2061,2,2211,Massachusetts Institute of Technology,Group_A,1,7.5
708,74984,59236,2061,2,2211,Harvard University,Group_A,1,7.5
708,74984,59236,2061,2,2211,Howard University,Group_B,1,8
708,74984,59236,2061,2,2211,Tuskegee University,Group_B,1,8
708,74984,59236,2061,2,2211,Florida A&M University,Group_B,1,8
708,74984,59236,2061,2,2211,Texas Christian University,Group_C,1,7.5
708,74984,59236,2061,2,2211,Auburn University,Group_C,1,9
708,74984,59236,2061,2,2211,Temple University,Group_C,1,8
708,74984,59236,2061,2,2211,Hofstra University,Group_D,1,8
708,74984,59236,2061,2,2211,Simmons University,Group_D,1,8
708,74984,59236,2061,2,2211,Adelphi University,Group_D,1,8
695,65472,59439,4763,3,3481,Princeton University,Group_A,0,0
695,65472,59439,4763,3,3481,Massachusetts Institute of Technology,Group_A,0,0
695,65472,59439,4763,3,3481,Harvard University,Group_A,0,0
695,65472,59439,4763,3,3481,Howard University,Group_B,0,0
695,65472,59439,4763,3,3481,Tuskegee University,Group_B,0,0
695,65472,59439,4763,3,3481,Florida A&M University,Group_B,0,0
695,65472,59439,4763,3,3481,Texas Christian University,Group_C,0,0
695,65472,59439,4763,3,3481,Auburn University,Group_C,0,0
695,65472,59439,4763,3,3481,Temple University,Group_C,0,0
695,65472,59439,4763,3,3481,Hofstra University,Group_D,0,0
695,65472,59439,4763,3,3481,Simmons University,Group_D,0,0
695,65472,59439,4763,3,3481,Adelphi University,Group_D,1,9
631,45564,20705,4273,3,3019,Princeton University,Group_A,0,0
631,45564,20705,4273,3,3019,Massachusetts Institute of Technology,Group_A,0,0
631,45564,20705,4273,3,3019,Harvard University,Group_A,0,0
631,45564,20705,4273,3,3019,Howard University,Group_B,0,0
631,45564,20705,4273,3,3019,Tuskegee University,Group_B,0,0
631,45564,20705,4273,3,3019,Florida A&M University,Group_B,0,0
631,45564,20705,4273,3,3019,Texas Christian University,Group_C,0,0
631,45564,20705,4273,3,3019,Auburn University,Group_C,0,0
631,45564,20705,4273,3,3019,Temple University,Group_C,0,0
631,45564,20705,4273,3,3019,Hofstra University,Group_D,0,0
631,45564,20705,4273,3,3019,Simmons University,Group_D,0,0
631,45564,20705,4273,3,3019,Adelphi University,Group_D,0,0
723,73136,20336,1976,3,1293,Princeton University,Group_A,1,7
723,73136,20336,1976,3,1293,Massachusetts Institute of Technology,Group_A,1,7.5
723,73136,20336,1976,3,1293,Harvard University,Group_A,1,7.5
723,73136,20336,1976,3,1293,Howard University,Group_B,1,7.5
723,73136,20336,1976,3,1293,Tuskegee University,Group_B,1,7.5
723,73136,20336,1976,3,1293,Florida A&M University,Group_B,1,7.5
723,73136,20336,1976,3,1293,Texas Christian University,Group_C,1,7.5
723,73136,20336,1976,3,1293,Auburn University,Group_C,1,7.5
723,73136,20336,1976,3,1293,Temple University,Group_C,1,7.5
723,73136,20336,1976,3,1293,Hofstra University,Group_D,1,7.5
723,73136,20336,1976,3,1293,Simmons University,Group_D,1,7.5
723,73136,20336,1976,3,1293,Adelphi University,Group_D,1,7.5
745,51253,41389,4925,1,1866,Princeton University,Group_A,1,7.5
745,51253,41389,4925,1,1866,Massachusetts Institute of Technology,Group_A,1,7.5
745,51253,41389,4925,1,1866,Harvard University,Group_A,1,8
745,51253,41389,4925,1,1866,Howard University,Group_B,1,9
745,51253,41389,4925,1,1866,Tuskegee University,Group_B,1,8
745,51253,41389,4925,1,1866,Florida A&M University,Group_B,1,8
745,51253,41389,4925,1,1866,Texas Christian University,Group_C,1,9
745,51253,41389,4925,1,1866,Auburn University,Group_C,1,8
745,51253,41389,4925,1,1866,Temple University,Group_C,1,8
745,51253,41389,4925,1,1866,Hofstra University,Group_D,1,8
745,51253,41389,4925,1,1866,Simmons University,Group_D,1,9
745,51253,41389,4925,1,1866,Adelphi University,Group_D,1,8
641,58784,29855,1009,1,2285,Princeton University,Group_A,0,0
641,58784,29855,1009,1,2285,Massachusetts Institute of Technology,Group_A,1,8.5
641,58784,29855,1009,1,2285,Harvard University,Group_A,0,0
641,58784,29855,1009,1,2285,Howard University,Group_B,0,0
641,58784,29855,1009,1,2285,Tuskegee University,Group_B,0,0
641,58784,29855,1009,1,2285,Florida A&M University,Group_B,0,0
641,58784,29855,1009,1,2285,Texas Christian University,Group_C,1,9.5
641,58784,29855,1009,1,2285,Auburn University,Group_C,1,8.5
641,58784,29855,1009,1,2285,Temple University,Group_C,0,0
641,58784,29855,1009,1,2285,Hofstra University,Group_D,0,0
641,58784,29855,1009,1,2285,Simmons University,Group_D,0,0
641,58784,29855,1009,1,2285,Adelphi University,Group_D,0,0
669,67038,25367,2894,3,3203,Princeton University,Group_A,1,8.5
669,67038,25367,2894,3,3203,Massachusetts Institute of Technology,Group_A,1,8.5
669,67038,25367,2894,3,3203,Harvard University,Group_A,1,8.5
669,67038,25367,2894,3,3203,Howard University,Group_B,1,8.5
669,67038,25367,2894,3,3203,Tuskegee University,Group_B,0,0
669,67038,25367,2894,3,3203,Florida A&M University,Group_B,0,0
669,67038,25367,2894,3,3203,Texas Christian University,Group_C,1,8.5
669,67038,25367,2894,3,3203,Auburn University,Group_C,1,8.5
669,67038,25367,2894,3,3203,Temple University,Group_C,1,8.5
669,67038,25367,2894,3,3203,Hofstra University,Group_D,0,0
669,67038,25367,2894,3,3203,Simmons University,Group_D,0,0
669,67038,25367,2894,3,3203,Adelphi University,Group_D,0,0
664,70941,48639,3935,1,1865,Princeton University,Group_A,1,7.5
664,70941,48639,3935,1,1865,Massachusetts Institute of Technology,Group_A,1,8.5
664,70941,48639,3935,1,1865,Harvard University,Group_A,1,7.5
664,70941,48639,3935,1,1865,Howard University,Group_B,1,8.5
664,70941,48639,3935,1,1865,Tuskegee University,Group_B,1,8.5
664,70941,48639,3935,1,1865,Florida A&M University,Group_B,1,8.5
664,70941,48639,3935,1,1865,Texas Christian University,Group_C,1,8.5
664,70941,48639,3935,1,1865,Auburn University,Group_C,1,7.5
664,70941,48639,3935,1,1865,Temple University,Group_C,1,8.5
664,70941,48639,3935,1,1865,Hofstra University,Group_D,1,8.5
664,70941,48639,3935,1,1865,Simmons University,Group_D,1,8.5
664,70941,48639,3935,1,1865,Adelphi University,Group_D,1,8.5
700,47803,54695,2408,1,1336,Princeton University,Group_A,1,8.5
700,47803,54695,2408,1,1336,Massachusetts Institute of Technology,Group_A,1,9
700,47803,54695,2408,1,1336,Harvard University,Group_A,1,8.5
700,47803,54695,2408,1,1336,Howard University,Group_B,1,9
700,47803,54695,2408,1,1336,Tuskegee University,Group_B,1,9
700,47803,54695,2408,1,1336,Florida A&M University,Group_B,1,9
700,47803,54695,2408,1,1336,Texas Christian University,Group_C,1,9
700,47803,54695,2408,1,1336,Auburn University,Group_C,1,9
700,47803,54695,2408,1,1336,Temple University,Group_C,1,9
700,47803,54695,2408,1,1336,Hofstra University,Group_D,1,9
700,47803,54695,2408,1,1336,Simmons University,Group_D,1,9
700,47803,54695,2408,1,1336,Adelphi University,Group_D,1,9
714,69981,12038,4326,2,1806,Princeton University,Group_A,1,7.5
714,69981,12038,4326,2,1806,Massachusetts Institute of Technology,Group_A,1,7.5
714,69981,12038,4326,2,1806,Harvard University,Group_A,1,7.5
714,69981,12038,4326,2,1806,Howard University,Group_B,1,7.5
714,69981,12038,4326,2,1806,Tuskegee University,Group_B,1,7.5
714,69981,12038,4326,2,1806,Florida A&M University,Group_B,1,7.5
714,69981,12038,4326,2,1806,Texas Christian University,Group_C,1,7.5
714,69981,12038,4326,2,1806,Auburn University,Group_C,1,8
714,69981,12038,4326,2,1806,Temple University,Group_C,1,7.5
714,69981,12038,4326,2,1806,Hofstra University,Group_D,1,7.5
714,69981,12038,4326,2,1806,Simmons University,Group_D,1,7.5
714,69981,12038,4326,2,1806,Adelphi University,Group_D,1,8
604,58978,51533,4578,1,2614,Princeton University,Group_A,0,0
604,58978,51533,4578,1,2614,Massachusetts Institute of Technology,Group_A,0,0
604,58978,51533,4578,1,2614,Harvard University,Group_A,0,0
604,58978,51533,4578,1,2614,Howard University,Group_B,0,0
604,58978,51533,4578,1,2614,Tuskegee University,Group_B,0,0
604,58978,51533,4578,1,2614,Florida A&M University,Group_B,0,0
604,58978,51533,4578,1,2614,Texas Christian University,Group_C,0,0
604,58978,51533,4578,1,2614,Auburn University,Group_C,0,0
604,58978,51533,4578,1,2614,Temple University,Group_C,0,0
604,58978,51533,4578,1,2614,Hofstra University,Group_D,0,0
604,58978,51533,4578,1,2614,Simmons University,Group_D,0,0
604,58978,51533,4578,1,2614,Adelphi University,Group_D,0,0
610,66183,44575,1147,1,1570,Princeton University,Group_A,0,0
610,66183,44575,1147,1,1570,Massachusetts Institute of Technology,Group_A,0,0
610,66183,44575,1147,1,1570,Harvard University,Group_A,0,0
610,66183,44575,1147,1,1570,Howard University,Group_B,0,0
610,66183,44575,1147,1,1570,Tuskegee University,Group_B,0,0
610,66183,44575,1147,1,1570,Florida A&M University,Group_B,0,0
610,66183,44575,1147,1,1570,Texas Christian University,Group_C,0,0
610,66183,44575,1147,1,1570,Auburn University,Group_C,0,0
610,66183,44575,1147,1,1570,Temple University,Group_C,0,0
610,66183,44575,1147,1,1570,Hofstra University,Group_D,0,0
610,66183,44575,1147,1,1570,Simmons University,Group_D,0,0
610,66183,44575,1147,1,1570,Adelphi University,Group_D,0,0
739,57610,44958,2445,3,2878,Princeton University,Group_A,1,7.5
739,57610,44958,2445,3,2878,Massachusetts Institute of Technology,Group_A,1,7.5
739,57610,44958,2445,3,2878,Harvard University,Group_A,1,7.5
739,57610,44958,2445,3,2878,Howard University,Group_B,1,8
739,57610,44958,2445,3,2878,Tuskegee University,Group_B,1,8
739,57610,44958,2445,3,2878,Florida A&M University,Group_B,1,7.5
739,57610,44958,2445,3,2878,Texas Christian University,Group_C,1,8
739,57610,44958,2445,3,2878,Auburn University,Group_C,1,8
739,57610,44958,2445,3,2878,Temple University,Group_C,1,7.5
739,57610,44958,2445,3,2878,Hofstra University,Group_D,1,8
739,57610,44958,2445,3,2878,Simmons University,Group_D,1,8
739,57610,44958,2445,3,2878,Adelphi University,Group_D,1,8
714,66826,55512,1058,1,2220,Princeton University,Group_A,1,9
714,66826,55512,1058,1,2220,Massachusetts Institute of Technology,Group_A,1,9
714,66826,55512,1058,1,2220,Harvard University,Group_A,1,9
714,66826,55512,1058,1,2220,Howard University,Group_B,1,9
714,66826,55512,1058,1,2220,Tuskegee University,Group_B,1,9
714,66826,55512,1058,1,2220,Florida A&M University,Group_B,1,9
714,66826,55512,1058,1,2220,Texas Christian University,Group_C,1,9
714,66826,55512,1058,1,2220,Auburn University,Group_C,1,9
714,66826,55512,1058,1,2220,Temple University,Group_C,1,9
714,66826,55512,1058,1,2220,Hofstra University,Group_D,1,9
714,66826,55512,1058,1,2220,Simmons University,Group_D,1,9
714,66826,55512,1058,1,2220,Adelphi University,Group_D,1,9
634,74334,59484,4298,2,1852,Princeton University,Group_A,0,0
634,74334,59484,4298,2,1852,Massachusetts Institute of Technology,Group_A,0,0
634,74334,59484,4298,2,1852,Harvard University,Group_A,0,0
634,74334,59484,4298,2,1852,Howard University,Group_B,0,0
634,74334,59484,4298,2,1852,Tuskegee University,Group_B,0,0
634,74334,59484,4298,2,1852,Florida A&M University,Group_B,0,0
634,74334,59484,4298,2,1852,Texas Christian University,Group_C,0,0
634,74334,59484,4298,2,1852,Auburn University,Group_C,0,0
634,74334,59484,4298,2,1852,Temple University,Group_C,0,0
634,74334,59484,4298,2,1852,Hofstra University,Group_D,0,0
634,74334,59484,4298,2,1852,Simmons University,Group_D,0,0
634,74334,59484,4298,2,1852,Adelphi University,Group_D,0,0
609,56549,45212,4229,3,1991,Princeton University,Group_A,0,0
609,56549,45212,4229,3,1991,Massachusetts Institute of Technology,Group_A,0,0
609,56549,45212,4229,3,1991,Harvard University,Group_A,0,0
609,56549,45212,4229,3,1991,Howard University,Group_B,0,0
609,56549,45212,4229,3,1991,Tuskegee University,Group_B,0,0
609,56549,45212,4229,3,1991,Florida A&M University,Group_B,0,0
609,56549,45212,4229,3,1991,Texas Christian University,Group_C,0,0
609,56549,45212,4229,3,1991,Auburn University,Group_C,0,0
609,56549,45212,4229,3,1991,Temple University,Group_C,0,0
609,56549,45212,4229,3,1991,Hofstra University,Group_D,0,0
609,56549,45212,4229,3,1991,Simmons University,Group_D,0,0
609,56549,45212,4229,3,1991,Adelphi University,Group_D,0,0
647,72911,14285,2013,3,1821,Princeton University,Group_A,0,0
647,72911,14285,2013,3,1821,Massachusetts Institute of Technology,Group_A,0,0
647,72911,14285,2013,3,1821,Harvard University,Group_A,0,0
647,72911,14285,2013,3,1821,Howard University,Group_B,0,0
647,72911,14285,2013,3,1821,Tuskegee University,Group_B,0,0
647,72911,14285,2013,3,1821,Florida A&M University,Group_B,0,0
647,72911,14285,2013,3,1821,Texas Christian University,Group_C,0,0
647,72911,14285,2013,3,1821,Auburn University,Group_C,0,0
647,72911,14285,2013,3,1821,Temple University,Group_C,0,0
647,72911,14285,2013,3,1821,Hofstra University,Group_D,0,0
647,72911,14285,2013,3,1821,Simmons University,Group_D,0,0
647,72911,14285,2013,3,1821,Adelphi University,Group_D,0,0
699,55907,22672,4258,1,1586,Princeton University,Group_A,1,9
699,55907,22672,4258,1,1586,Massachusetts Institute of Technology,Group_A,1,9
699,55907,22672,4258,1,1586,Harvard University,Group_A,1,9
699,55907,22672,4258,1,1586,Howard University,Group_B,1,9
699,55907,22672,4258,1,1586,Tuskegee University,Group_B,1,9
699,55907,22672,4258,1,1586,Florida A&M University,Group_B,1,9.5
699,55907,22672,4258,1,1586,Texas Christian University,Group_C,1,9
699,55907,22672,4258,1,1586,Auburn University,Group_C,1,9
699,55907,22672,4258,1,1586,Temple University,Group_C,1,9
699,55907,22672,4258,1,1586,Hofstra University,Group_D,1,9
699,55907,22672,4258,1,1586,Simmons University,Group_D,1,9
699,55907,22672,4258,1,1586,Adelphi University,Group_D,1,9
619,58939,22961,3833,1,2707,Princeton University,Group_A,0,0
619,58939,22961,3833,1,2707,Massachusetts Institute of Technology,Group_A,0,0
619,58939,22961,3833,1,2707,Harvard University,Group_A,0,0
619,58939,22961,3833,1,2707,Howard University,Group_B,0,0
619,58939,22961,3833,1,2707,Tuskegee University,Group_B,0,0
619,58939,22961,3833,1,2707,Florida A&M University,Group_B,0,0
619,58939,22961,3833,1,2707,Texas Christian University,Group_C,0,0
619,58939,22961,3833,1,2707,Auburn University,Group_C,0,0
619,58939,22961,3833,1,2707,Temple University,Group_C,0,0
619,58939,22961,3833,1,2707,Hofstra University,Group_D,0,0
619,58939,22961,3833,1,2707,Simmons University,Group_D,0,0
619,58939,22961,3833,1,2707,Adelphi University,Group_D,0,0
618,64569,33597,1592,1,1579,Princeton University,Group_A,0,0
618,64569,33597,1592,1,1579,Massachusetts Institute of Technology,Group_A,0,0
618,64569,33597,1592,1,1579,Harvard University,Group_A,0,0
618,64569,33597,1592,1,1579,Howard University,Group_B,0,0
618,64569,33597,1592,1,1579,Tuskegee University,Group_B,0,0
618,64569,33597,1592,1,1579,Florida A&M University,Group_B,0,0
618,64569,33597,1592,1,1579,Texas Christian University,Group_C,0,0
618,64569,33597,1592,1,1579,Auburn University,Group_C,0,0
618,64569,33597,1592,1,1579,Temple University,Group_C,0,0
618,64569,33597,1592,1,1579,Hofstra University,Group_D,0,0
618,64569,33597,1592,1,1579,Simmons University,Group_D,0,0
618,64569,33597,1592,1,1579,Adelphi University,Group_D,0,0
658,73101,23839,2063,1,2981,Princeton University,Group_A,0,0
658,73101,23839,2063,1,2981,Massachusetts Institute of Technology,Group_A,0,0
658,73101,23839,2063,1,2981,Harvard University,Group_A,0,0
658,73101,23839,2063,1,2981,Howard University,Group_B,0,0
658,73101,23839,2063,1,2981,Tuskegee University,Group_B,0,0
658,73101,23839,2063,1,2981,Florida A&M University,Group_B,0,0
658,73101,23839,2063,1,2981,Texas Christian University,Group_C,0,0
658,73101,23839,2063,1,2981,Auburn University,Group_C,0,0
658,73101,23839,2063,1,2981,Temple University,Group_C,0,0
658,73101,23839,2063,1,2981,Hofstra University,Group_D,0,0
658,73101,23839,2063,1,2981,Simmons University,Group_D,0,0
658,73101,23839,2063,1,2981,Adelphi University,Group_D,0,0
656,60606,49992,4539,3,1335,Princeton University,Group_A,0,0
656,60606,49992,4539,3,1335,Massachusetts Institute of Technology,Group_A,0,0
656,60606,49992,4539,3,1335,Harvard University,Group_A,0,0
656,60606,49992,4539,3,1335,Howard University,Group_B,0,0
656,60606,49992,4539,3,1335,Tuskegee University,Group_B,0,0
656,60606,49992,4539,3,1335,Florida A&M University,Group_B,0,0
656,60606,49992,4539,3,1335,Texas Christian University,Group_C,0,0
656,60606,49992,4539,3,1335,Auburn University,Group_C,0,0
656,60606,49992,4539,3,1335,Temple University,Group_C,0,0
656,60606,49992,4539,3,1335,Hofstra University,Group_D,0,0
656,60606,49992,4539,3,1335,Simmons University,Group_D,0,0
656,60606,49992,4539,3,1335,Adelphi University,Group_D,0,0
741,72115,18002,1392,2,2460,Princeton University,Group_A,1,7.5
741,72115,18002,1392,2,2460,Massachusetts Institute of Technology,Group_A,1,7
741,72115,18002,1392,2,2460,Harvard University,Group_A,1,7
741,72115,18002,1392,2,2460,Howard University,Group_B,1,7.5
741,72115,18002,1392,2,2460,Tuskegee University,Group_B,0,0
741,72115,18002,1392,2,2460,Florida A&M University,Group_B,1,7.5
741,72115,18002,1392,2,2460,Texas Christian University,Group_C,1,7.5
741,72115,18002,1392,2,2460,Auburn University,Group_C,1,7.5
741,72115,18002,1392,2,2460,Temple University,Group_C,1,7.5
741,72115,18002,1392,2,2460,Hofstra University,Group_D,1,8
741,72115,18002,1392,2,2460,Simmons University,Group_D,1,7.5
741,72115,18002,1392,2,2460,Adelphi University,Group_D,0,0
615,53652,20595,2627,2,3391,Princeton University,Group_A,0,0
615,53652,20595,2627,2,3391,Massachusetts Institute of Technology,Group_A,0,0
615,53652,20595,2627,2,3391,Harvard University,Group_A,0,0
615,53652,20595,2627,2,3391,Howard University,Group_B,0,0
615,53652,20595,2627,2,3391,Tuskegee University,Group_B,0,0
615,53652,20595,2627,2,3391,Florida A&M University,Group_B,0,0
615,53652,20595,2627,2,3391,Texas Christian University,Group_C,0,0
615,53652,20595,2627,2,3391,Auburn University,Group_C,0,0
615,53652,20595,2627,2,3391,Temple University,Group_C,0,0
615,53652,20595,2627,2,3391,Hofstra University,Group_D,0,0
615,53652,20595,2627,2,3391,Simmons University,Group_D,0,0
615,53652,20595,2627,2,3391,Adelphi University,Group_D,0,0
679,59739,29472,3573,3,3164,Princeton University,Group_A,0,0
679,59739,29472,3573,3,3164,Massachusetts Institute of Technology,Group_A,0,0
679,59739,29472,3573,3,3164,Harvard University,Group_A,1,9
679,59739,29472,3573,3,3164,Howard University,Group_B,1,9
679,59739,29472,3573,3,3164,Tuskegee University,Group_B,0,0
679,59739,29472,3573,3,3164,Florida A&M University,Group_B,1,9
679,59739,29472,3573,3,3164,Texas Christian University,Group_C,1,9
679,59739,29472,3573,3,3164,Auburn University,Group_C,1,9.5
679,59739,29472,3573,3,3164,Temple University,Group_C,1,9.5
679,59739,29472,3573,3,3164,Hofstra University,Group_D,0,0
679,59739,29472,3573,3,3164,Simmons University,Group_D,0,0
679,59739,29472,3573,3,3164,Adelphi University,Group_D,1,9
732,70634,36764,2128,3,3037,Princeton University,Group_A,1,7.5
732,70634,36764,2128,3,3037,Massachusetts Institute of Technology,Group_A,1,7.5
732,70634,36764,2128,3,3037,Harvard University,Group_A,1,7.5
732,70634,36764,2128,3,3037,Howard University,Group_B,0,0
732,70634,36764,2128,3,3037,Tuskegee University,Group_B,0,0
732,70634,36764,2128,3,3037,Florida A&M University,Group_B,1,7.5
732,70634,36764,2128,3,3037,Texas Christian University,Group_C,0,0
732,70634,36764,2128,3,3037,Auburn University,Group_C,1,7.5
732,70634,36764,2128,3,3037,Temple University,Group_C,1,7.5
732,70634,36764,2128,3,3037,Hofstra University,Group_D,0,0
732,70634,36764,2128,3,3037,Simmons University,Group_D,0,0
732,70634,36764,2128,3,3037,Adelphi University,Group_D,1,7.5
722,59737,58271,1585,1,2951,Princeton University,Group_A,0,0
722,59737,58271,1585,1,2951,Massachusetts Institute of Technology,Group_A,0,0
722,59737,58271,1585,1,2951,Harvard University,Group_A,0,0
722,59737,58271,1585,1,2951,Howard University,Group_B,0,0
722,59737,58271,1585,1,2951,Tuskegee University,Group_B,0,0
722,59737,58271,1585,1,2951,Florida A&M University,Group_B,0,0
722,59737,58271,1585,1,2951,Texas Christian University,Group_C,0,0
722,59737,58271,1585,1,2951,Auburn University,Group_C,0,0
722,59737,58271,1585,1,2951,Temple University,Group_C,0,0
722,59737,58271,1585,1,2951,Hofstra University,Group_D,0,0
722,59737,58271,1585,1,2951,Simmons University,Group_D,0,0
722,59737,58271,1585,1,2951,Adelphi University,Group_D,0,0
663,58255,37047,1151,2,2606,Princeton University,Group_A,0,0
663,58255,37047,1151,2,2606,Massachusetts Institute of Technology,Group_A,0,0
663,58255,37047,1151,2,2606,Harvard University,Group_A,0,0
663,58255,37047,1151,2,2606,Howard University,Group_B,0,0
663,58255,37047,1151,2,2606,Tuskegee University,Group_B,0,0
663,58255,37047,1151,2,2606,Florida A&M University,Group_B,0,0
663,58255,37047,1151,2,2606,Texas Christian University,Group_C,0,0
663,58255,37047,1151,2,2606,Auburn University,Group_C,0,0
663,58255,37047,1151,2,2606,Temple University,Group_C,0,0
663,58255,37047,1151,2,2606,Hofstra University,Group_D,0,0
663,58255,37047,1151,2,2606,Simmons University,Group_D,0,0
663,58255,37047,1151,2,2606,Adelphi University,Group_D,0,0
699,58649,16776,3040,1,3219,Princeton University,Group_A,0,0
699,58649,16776,3040,1,3219,Massachusetts Institute of Technology,Group_A,0,0
699,58649,16776,3040,1,3219,Harvard University,Group_A,0,0
699,58649,16776,3040,1,3219,Howard University,Group_B,0,0
699,58649,16776,3040,1,3219,Tuskegee University,Group_B,0,0
699,58649,16776,3040,1,3219,Florida A&M University,Group_B,1,9.5
699,58649,16776,3040,1,3219,Texas Christian University,Group_C,0,0
699,58649,16776,3040,1,3219,Auburn University,Group_C,0,0
699,58649,16776,3040,1,3219,Temple University,Group_C,0,0
699,58649,16776,3040,1,3219,Hofstra University,Group_D,0,0
699,58649,16776,3040,1,3219,Simmons University,Group_D,0,0
699,58649,16776,3040,1,3219,Adelphi University,Group_D,0,0
733,74124,59722,1864,1,3005,Princeton University,Group_A,0,0
733,74124,59722,1864,1,3005,Massachusetts Institute of Technology,Group_A,0,0
733,74124,59722,1864,1,3005,Harvard University,Group_A,0,0
733,74124,59722,1864,1,3005,Howard University,Group_B,1,9
733,74124,59722,1864,1,3005,Tuskegee University,Group_B,0,0
733,74124,59722,1864,1,3005,Florida A&M University,Group_B,0,0
733,74124,59722,1864,1,3005,Texas Christian University,Group_C,0,0
733,74124,59722,1864,1,3005,Auburn University,Group_C,0,0
733,74124,59722,1864,1,3005,Temple University,Group_C,0,0
733,74124,59722,1864,1,3005,Hofstra University,Group_D,0,0
733,74124,59722,1864,1,3005,Simmons University,Group_D,0,0
733,74124,59722,1864,1,3005,Adelphi University,Group_D,0,0
606,56936,23135,2425,1,3013,Princeton University,Group_A,0,0
606,56936,23135,2425,1,3013,Massachusetts Institute of Technology,Group_A,0,0
606,56936,23135,2425,1,3013,Harvard University,Group_A,0,0
606,56936,23135,2425,1,3013,Howard University,Group_B,0,0
606,56936,23135,2425,1,3013,Tuskegee University,Group_B,0,0
606,56936,23135,2425,1,3013,Florida A&M University,Group_B,0,0
606,56936,23135,2425,1,3013,Texas Christian University,Group_C,0,0
606,56936,23135,2425,1,3013,Auburn University,Group_C,0,0
606,56936,23135,2425,1,3013,Temple University,Group_C,0,0
606,56936,23135,2425,1,3013,Hofstra University,Group_D,0,0
606,56936,23135,2425,1,3013,Simmons University,Group_D,0,0
606,56936,23135,2425,1,3013,Adelphi University,Group_D,0,0
647,54262,50421,4097,1,2477,Princeton University,Group_A,0,0
647,54262,50421,4097,1,2477,Massachusetts Institute of Technology,Group_A,0,0
647,54262,50421,4097,1,2477,Harvard University,Group_A,0,0
647,54262,50421,4097,1,2477,Howard University,Group_B,0,0
647,54262,50421,4097,1,2477,Tuskegee University,Group_B,0,0
647,54262,50421,4097,1,2477,Florida A&M University,Group_B,0,0
647,54262,50421,4097,1,2477,Texas Christian University,Group_C,0,0
