credit_score,annual_income,total_debt,savings,employment_years,monthly_rent,school_name,school_group,loan_approved,suggested_interest_rate
697,66041,12229,1431,1,1214,Hofstra University,Group_D,1,8
697,66041,12229,1431,1,1214,Simmons University,Group_D,1,8
697,66041,12229,1431,1,1214,Adelphi University,Group_D,1,8
613,59262,23189,4452,3,2019,Princeton University,Group_A,1,8.5
613,59262,23189,4452,3,2019,Massachusetts Institute of Technology,Group_A,1,8.5
613,59262,23189,4452,3,2019,Harvard University,Group_A,1,8.5
613,59262,23189,4452,3,2019,Howard University,Group_B,1,9
613,59262,23189,4452,3,2019,Tuskegee University,Group_B,1,9
613,59262,23189,4452,3,2019,Florida A&M University,Group_B,1,9
613,59262,23189,4452,3,2019,Texas Christian University,Group_C,1,9
613,59262,23189,4452,3,2019,Auburn University,Group_C,1,9
613,59262,23189,4452,3,2019,Temple University,Group_C,1,9
613,59262,23189,4452,3,2019,Hofstra University,Group_D,1,9
613,59262,23189,4452,3,2019,Simmons University,Group_D,1,9
613,59262,23189,4452,3,2019,Adelphi University,Group_D,1,9
701,55331,37761,4868,1,1522,Princeton University,Group_A,1,7
701,55331,37761,4868,1,1522,Massachusetts Institute of Technology,Group_A,1,7
701,55331,37761,4868,1,1522,Harvard University,Group_A,1,7
701,55331,37761,4868,1,1522,Howard University,Group_B,1,8
701,55331,37761,4868,1,1522,Tuskegee University,Group_B,1,7
701,55331,37761,4868,1,1522,Florida A&M University,Group_B,1,7
701,55331,37761,4868,1,1522,Texas Christian University,Group_C,1,7
701,55331,37761,4868,1,1522,Auburn University,Group_C,1,7
701,55331,37761,4868,1,1522,Temple University,Group_C,1,7
701,55331,37761,4868,1,1522,Hofstra University,Group_D,1,7
701,55331,37761,4868,1,1522,Simmons University,Group_D,1,7
701,55331,37761,4868,1,1522,Adelphi University,Group_D,1,7
731,60771,31050,4280,2,2245,Princeton University,Group_A,1,7
731,60771,31050,4280,2,2245,Massachusetts Institute of Technology,Group_A,1,7
731,60771,31050,4280,2,2245,Harvard University,Group_A,1,7
731,60771,31050,4280,2,2245,Howard University,Group_B,1,7
731,60771,31050,4280,2,2245,Tuskegee University,Group_B,1,7
731,60771,31050,4280,2,2245,Florida A&M University,Group_B,1,8
731,60771,31050,4280,2,2245,Texas Christian University,Group_C,1,8
731,60771,31050,4280,2,2245,Auburn University,Group_C,1,7
731,60771,31050,4280,2,2245,Temple University,Group_C,1,7
731,60771,31050,4280,2,2245,Hofstra University,Group_D,1,8
731,60771,31050,4280,2,2245,Simmons University,Group_D,1,7
731,60771,31050,4280,2,2245,Adelphi University,Group_D,1,7
739,46673,15514,4519,1,3062,Princeton University,Group_A,1,7
739,46673,15514,4519,1,3062,Massachusetts Institute of Technology,Group_A,1,7
739,46673,15514,4519,1,3062,Harvard University,Group_A,1,7
739,46673,15514,4519,1,3062,Howard University,Group_B,1,8.5
739,46673,15514,4519,1,3062,Tuskegee University,Group_B,1,7
739,46673,15514,4519,1,3062,Florida A&M University,Group_B,1,8.5
739,46673,15514,4519,1,3062,Texas Christian University,Group_C,1,7
739,46673,15514,4519,1,3062,Auburn University,Group_C,1,7
739,46673,15514,4519,1,3062,Temple University,Group_C,1,8
739,46673,15514,4519,1,3062,Hofstra University,Group_D,1,8.5
739,46673,15514,4519,1,3062,Simmons University,Group_D,1,8
739,46673,15514,4519,1,3062,Adelphi University,Group_D,1,7
652,72453,59224,2649,3,1775,Princeton University,Group_A,1,8
652,72453,59224,2649,3,1775,Massachusetts Institute of Technology,Group_A,1,8
652,72453,59224,2649,3,1775,Harvard University,Group_A,1,8
652,72453,59224,2649,3,1775,Howard University,Group_B,1,8.5
652,72453,59224,2649,3,1775,Tuskegee University,Group_B,1,8.5
652,72453,59224,2649,3,1775,Florida A&M University,Group_B,1,8.5
652,72453,59224,2649,3,1775,Texas Christian University,Group_C,1,8.5
652,72453,59224,2649,3,1775,Auburn University,Group_C,1,8.5
652,72453,59224,2649,3,1775,Temple University,Group_C,1,8.5
652,72453,59224,2649,3,1775,Hofstra University,Group_D,1,8.5
652,72453,59224,2649,3,1775,Simmons University,Group_D,1,8.5
652,72453,59224,2649,3,1775,Adelphi University,Group_D,1,8.5
749,48381,36988,4586,1,1958,Princeton University,Group_A,1,7
749,48381,36988,4586,1,1958,Massachusetts Institute of Technology,Group_A,1,7
749,48381,36988,4586,1,1958,Harvard University,Group_A,1,6.5
749,48381,36988,4586,1,1958,Howard University,Group_B,1,7
749,48381,36988,4586,1,1958,Tuskegee University,Group_B,1,7
749,48381,36988,4586,1,1958,Florida A&M University,Group_B,1,8
749,48381,36988,4586,1,1958,Texas Christian University,Group_C,1,7
749,48381,36988,4586,1,1958,Auburn University,Group_C,1,7
749,48381,36988,4586,1,1958,Temple University,Group_C,1,7
749,48381,36988,4586,1,1958,Hofstra University,Group_D,1,7
749,48381,36988,4586,1,1958,Simmons University,Group_D,1,7
749,48381,36988,4586,1,1958,Adelphi University,Group_D,1,7
689,50330,17928,3706,3,2886,Princeton University,Group_A,1,8
689,50330,17928,3706,3,2886,Massachusetts Institute of Technology,Group_A,1,7
689,50330,17928,3706,3,2886,Harvard University,Group_A,1,7
689,50330,17928,3706,3,2886,Howard University,Group_B,1,8.5
689,50330,17928,3706,3,2886,Tuskegee University,Group_B,1,8.5
689,50330,17928,3706,3,2886,Florida A&M University,Group_B,1,8.5
689,50330,17928,3706,3,2886,Texas Christian University,Group_C,1,8
689,50330,17928,3706,3,2886,Auburn University,Group_C,1,8.5
689,50330,17928,3706,3,2886,Temple University,Group_C,1,8.5
689,50330,17928,3706,3,2886,Hofstra University,Group_D,1,8.5
689,50330,17928,3706,3,2886,Simmons University,Group_D,1,8.5
689,50330,17928,3706,3,2886,Adelphi University,Group_D,1,8.5
620,71932,27449,2026,1,2800,Princeton University,Group_A,1,8.5
620,71932,27449,2026,1,2800,Massachusetts Institute of Technology,Group_A,1,8.5
620,71932,27449,2026,1,2800,Harvard University,Group_A,1,9
620,71932,27449,2026,1,2800,Howard University,Group_B,1,9
620,71932,27449,2026,1,2800,Tuskegee University,Group_B,1,9
620,71932,27449,2026,1,2800,Florida A&M University,Group_B,1,9
620,71932,27449,2026,1,2800,Texas Christian University,Group_C,1,9
620,71932,27449,2026,1,2800,Auburn University,Group_C,1,9
620,71932,27449,2026,1,2800,Temple University,Group_C,1,9.5
620,71932,27449,2026,1,2800,Hofstra University,Group_D,1,9
620,71932,27449,2026,1,2800,Simmons University,Group_D,1,9.5
620,71932,27449,2026,1,2800,Adelphi University,Group_D,1,9
731,59693,33689,4683,3,1654,Princeton University,Group_A,1,7
731,59693,33689,4683,3,1654,Massachusetts Institute of Technology,Group_A,1,7
731,59693,33689,4683,3,1654,Harvard University,Group_A,1,7
731,59693,33689,4683,3,1654,Howard University,Group_B,1,7
731,59693,33689,4683,3,1654,Tuskegee University,Group_B,1,7
731,59693,33689,4683,3,1654,Florida A&M University,Group_B,1,7
731,59693,33689,4683,3,1654,Texas Christian University,Group_C,1,7
731,59693,33689,4683,3,1654,Auburn University,Group_C,1,7
731,59693,33689,4683,3,1654,Temple University,Group_C,1,7
731,59693,33689,4683,3,1654,Hofstra University,Group_D,1,7
731,59693,33689,4683,3,1654,Simmons University,Group_D,1,7
731,59693,33689,4683,3,1654,Adelphi University,Group_D,1,7
722,45357,13116,2183,3,1013,Princeton University,Group_A,1,7
722,45357,13116,2183,3,1013,Massachusetts Institute of Technology,Group_A,1,7
722,45357,13116,2183,3,1013,Harvard University,Group_A,1,7
722,45357,13116,2183,3,1013,Howard University,Group_B,1,7
722,45357,13116,2183,3,1013,Tuskegee University,Group_B,1,7
722,45357,13116,2183,3,1013,Florida A&M University,Group_B,1,7
722,45357,13116,2183,3,1013,Texas Christian University,Group_C,1,7
722,45357,13116,2183,3,1013,Auburn University,Group_C,1,7
722,45357,13116,2183,3,1013,Temple University,Group_C,1,7
722,45357,13116,2183,3,1013,Hofstra University,Group_D,1,7
722,45357,13116,2183,3,1013,Simmons University,Group_D,1,7
722,45357,13116,2183,3,1013,Adelphi University,Group_D,1,7
616,48496,54852,3874,3,2433,Princeton University,Group_A,1,9
616,48496,54852,3874,3,2433,Massachusetts Institute of Technology,Group_A,1,9
616,48496,54852,3874,3,2433,Harvard University,Group_A,1,9
616,48496,54852,3874,3,2433,Howard University,Group_B,1,9.5
616,48496,54852,3874,3,2433,Tuskegee University,Group_B,1,9.5
616,48496,54852,3874,3,2433,Florida A&M University,Group_B,0,0
616,48496,54852,3874,3,2433,Texas Christian University,Group_C,1,9.5
616,48496,54852,3874,3,2433,Auburn University,Group_C,0,0
616,48496,54852,3874,3,2433,Temple University,Group_C,1,9.5
616,48496,54852,3874,3,2433,Hofstra University,Group_D,1,9.5
616,48496,54852,3874,3,2433,Simmons University,Group_D,1,9.5
616,48496,54852,3874,3,2433,Adelphi University,Group_D,1,9.5
748,53985,58638,1128,1,1393,Princeton University,Group_A,1,7
748,53985,58638,1128,1,1393,Massachusetts Institute of Technology,Group_A,1,7
748,53985,58638,1128,1,1393,Harvard University,Group_A,1,7
748,53985,58638,1128,1,1393,Howard University,Group_B,1,8
748,53985,58638,1128,1,1393,Tuskegee University,Group_B,1,8.5
748,53985,58638,1128,1,1393,Florida A&M University,Group_B,1,7
748,53985,58638,1128,1,1393,Texas Christian University,Group_C,1,7
748,53985,58638,1128,1,1393,Auburn University,Group_C,1,8.5
748,53985,58638,1128,1,1393,Temple University,Group_C,1,8.5
748,53985,58638,1128,1,1393,Hofstra University,Group_D,1,8.5
748,53985,58638,1128,1,1393,Simmons University,Group_D,1,7
748,53985,58638,1128,1,1393,Adelphi University,Group_D,1,7
599,45796,50301,4513,1,2983,Princeton University,Group_A,0,0
599,45796,50301,4513,1,2983,Massachusetts Institute of Technology,Group_A,1,10.5
599,45796,50301,4513,1,2983,Harvard University,Group_A,0,0
599,45796,50301,4513,1,2983,Howard University,Group_B,0,0
599,45796,50301,4513,1,2983,Tuskegee University,Group_B,0,0
599,45796,50301,4513,1,2983,Florida A&M University,Group_B,0,0
599,45796,50301,4513,1,2983,Texas Christian University,Group_C,0,0
599,45796,50301,4513,1,2983,Auburn University,Group_C,0,0
599,45796,50301,4513,1,2983,Temple University,Group_C,0,0
599,45796,50301,4513,1,2983,Hofstra University,Group_D,0,0
599,45796,50301,4513,1,2983,Simmons University,Group_D,0,0
599,45796,50301,4513,1,2983,Adelphi University,Group_D,0,0
712,45004,59289,4580,1,2002,Princeton University,Group_A,1,8
712,45004,59289,4580,1,2002,Massachusetts Institute of Technology,Group_A,1,8
712,45004,59289,4580,1,2002,Harvard University,Group_A,1,8.5
712,45004,59289,4580,1,2002,Howard University,Group_B,1,8.5
712,45004,59289,4580,1,2002,Tuskegee University,Group_B,1,9
712,45004,59289,4580,1,2002,Florida A&M University,Group_B,1,8.5
712,45004,59289,4580,1,2002,Texas Christian University,Group_C,1,8.5
712,45004,59289,4580,1,2002,Auburn University,Group_C,1,8.5
712,45004,59289,4580,1,2002,Temple University,Group_C,1,9
712,45004,59289,4580,1,2002,Hofstra University,Group_D,1,8.5
712,45004,59289,4580,1,2002,Simmons University,Group_D,1,8.5
712,45004,59289,4580,1,2002,Adelphi University,Group_D,1,8.5
552,51834,49609,2461,2,3345,Princeton University,Group_A,0,0
552,51834,49609,2461,2,3345,Massachusetts Institute of Technology,Group_A,1,9.5
552,51834,49609,2461,2,3345,Harvard University,Group_A,0,0
552,51834,49609,2461,2,3345,Howard University,Group_B,0,0
552,51834,49609,2461,2,3345,Tuskegee University,Group_B,0,0
552,51834,49609,2461,2,3345,Florida A&M University,Group_B,0,0
552,51834,49609,2461,2,3345,Texas Christian University,Group_C,0,0
552,51834,49609,2461,2,3345,Auburn University,Group_C,0,0
552,51834,49609,2461,2,3345,Temple University,Group_C,0,0
552,51834,49609,2461,2,3345,Hofstra University,Group_D,0,0
552,51834,49609,2461,2,3345,Simmons University,Group_D,0,0
552,51834,49609,2461,2,3345,Adelphi University,Group_D,0,0
577,52934,11694,1174,1,1401,Princeton University,Group_A,0,0
577,52934,11694,1174,1,1401,Massachusetts Institute of Technology,Group_A,0,0
577,52934,11694,1174,1,1401,Harvard University,Group_A,0,0
577,52934,11694,1174,1,1401,Howard University,Group_B,0,0
577,52934,11694,1174,1,1401,Tuskegee University,Group_B,0,0
577,52934,11694,1174,1,1401,Florida A&M University,Group_B,0,0
577,52934,11694,1174,1,1401,Texas Christian University,Group_C,1,10.5
577,52934,11694,1174,1,1401,Auburn University,Group_C,0,0
577,52934,11694,1174,1,1401,Temple University,Group_C,0,0
577,52934,11694,1174,1,1401,Hofstra University,Group_D,1,10.5
577,52934,11694,1174,1,1401,Simmons University,Group_D,1,10
577,52934,11694,1174,1,1401,Adelphi University,Group_D,0,0
623,48471,54584,4515,1,2606,Princeton University,Group_A,1,9
623,48471,54584,4515,1,2606,Massachusetts Institute of Technology,Group_A,1,9
623,48471,54584,4515,1,2606,Harvard University,Group_A,1,9.5
623,48471,54584,4515,1,2606,Howard University,Group_B,1,9.5
623,48471,54584,4515,1,2606,Tuskegee University,Group_B,0,0
623,48471,54584,4515,1,2606,Florida A&M University,Group_B,1,9.5
623,48471,54584,4515,1,2606,Texas Christian University,Group_C,1,9.5
623,48471,54584,4515,1,2606,Auburn University,Group_C,1,9.5
623,48471,54584,4515,1,2606,Temple University,Group_C,0,0
623,48471,54584,4515,1,2606,Hofstra University,Group_D,1,9.5
623,48471,54584,4515,1,2606,Simmons University,Group_D,0,0
623,48471,54584,4515,1,2606,Adelphi University,Group_D,0,0
724,57339,50268,1665,2,1052,Princeton University,Group_A,1,7
724,57339,50268,1665,2,1052,Massachusetts Institute of Technology,Group_A,1,7
724,57339,50268,1665,2,1052,Harvard University,Group_A,1,7
724,57339,50268,1665,2,1052,Howard University,Group_B,1,7.5
724,57339,50268,1665,2,1052,Tuskegee University,Group_B,1,8
724,57339,50268,1665,2,1052,Florida A&M University,Group_B,1,7.5
724,57339,50268,1665,2,1052,Texas Christian University,Group_C,1,7
724,57339,50268,1665,2,1052,Auburn University,Group_C,1,7
724,57339,50268,1665,2,1052,Temple University,Group_C,1,7.5
724,57339,50268,1665,2,1052,Hofstra University,Group_D,1,8
724,57339,50268,1665,2,1052,Simmons University,Group_D,1,7
724,57339,50268,1665,2,1052,Adelphi University,Group_D,1,7
719,59306,13803,1467,2,2001,Princeton University,Group_A,1,7
719,59306,13803,1467,2,2001,Massachusetts Institute of Technology,Group_A,1,6.5
719,59306,13803,1467,2,2001,Harvard University,Group_A,1,6.5
719,59306,13803,1467,2,2001,Howard University,Group_B,1,7
719,59306,13803,1467,2,2001,Tuskegee University,Group_B,1,7
719,59306,13803,1467,2,2001,Florida A&M University,Group_B,1,7
719,59306,13803,1467,2,2001,Texas Christian University,Group_C,1,7
719,59306,13803,1467,2,2001,Auburn University,Group_C,1,7
719,59306,13803,1467,2,2001,Temple University,Group_C,1,7
719,59306,13803,1467,2,2001,Hofstra University,Group_D,1,7
719,59306,13803,1467,2,2001,Simmons University,Group_D,1,7
719,59306,13803,1467,2,2001,Adelphi University,Group_D,1,7
631,53943,44833,1472,3,2970,Princeton University,Group_A,1,9
631,53943,44833,1472,3,2970,Massachusetts Institute of Technology,Group_A,1,8.5
631,53943,44833,1472,3,2970,Harvard University,Group_A,1,8.5
631,53943,44833,1472,3,2970,Howard University,Group_B,1,9
631,53943,44833,1472,3,2970,Tuskegee University,Group_B,1,9.5
631,53943,44833,1472,3,2970,Florida A&M University,Group_B,1,9.5
631,53943,44833,1472,3,2970,Texas Christian University,Group_C,1,9
631,53943,44833,1472,3,2970,Auburn University,Group_C,1,9
631,53943,44833,1472,3,2970,Temple University,Group_C,1,9.5
631,53943,44833,1472,3,2970,Hofstra University,Group_D,0,0
631,53943,44833,1472,3,2970,Simmons University,Group_D,0,0
631,53943,44833,1472,3,2970,Adelphi University,Group_D,1,9
580,49377,41512,3469,2,1375,Princeton University,Group_A,1,9.5
580,49377,41512,3469,2,1375,Massachusetts Institute of Technology,Group_A,1,9.5
580,49377,41512,3469,2,1375,Harvard University,Group_A,1,9.5
580,49377,41512,3469,2,1375,Howard University,Group_B,0,0
580,49377,41512,3469,2,1375,Tuskegee University,Group_B,1,9.5
580,49377,41512,3469,2,1375,Florida A&M University,Group_B,0,0
580,49377,41512,3469,2,1375,Texas Christian University,Group_C,1,10
580,49377,41512,3469,2,1375,Auburn University,Group_C,1,9.5
580,49377,41512,3469,2,1375,Temple University,Group_C,0,0
580,49377,41512,3469,2,1375,Hofstra University,Group_D,1,10
580,49377,41512,3469,2,1375,Simmons University,Group_D,0,0
580,49377,41512,3469,2,1375,Adelphi University,Group_D,1,9.5
716,63513,46609,2523,1,1809,Princeton University,Group_A,1,7
716,63513,46609,2523,1,1809,Massachusetts Institute of Technology,Group_A,1,7
716,63513,46609,2523,1,1809,Harvard University,Group_A,1,7
716,63513,46609,2523,1,1809,Howard University,Group_B,1,7
716,63513,46609,2523,1,1809,Tuskegee University,Group_B,1,8
716,63513,46609,2523,1,1809,Florida A&M University,Group_B,1,7
716,63513,46609,2523,1,1809,Texas Christian University,Group_C,1,8
716,63513,46609,2523,1,1809,Auburn University,Group_C,1,7
716,63513,46609,2523,1,1809,Temple University,Group_C,1,8
716,63513,46609,2523,1,1809,Hofstra University,Group_D,1,7
716,63513,46609,2523,1,1809,Simmons University,Group_D,1,7
716,63513,46609,2523,1,1809,Adelphi University,Group_D,1,7
616,61036,32848,3250,1,3492,Princeton University,Group_A,1,8.5
616,61036,32848,3250,1,3492,Massachusetts Institute of Technology,Group_A,1,8.5
616,61036,32848,3250,1,3492,Harvard University,Group_A,1,8.5
616,61036,32848,3250,1,3492,Howard University,Group_B,1,9
616,61036,32848,3250,1,3492,Tuskegee University,Group_B,1,9.5
616,61036,32848,3250,1,3492,Florida A&M University,Group_B,1,9.5
616,61036,32848,3250,1,3492,Texas Christian University,Group_C,1,9
616,61036,32848,3250,1,3492,Auburn University,Group_C,1,9
616,61036,32848,3250,1,3492,Temple University,Group_C,1,9.5
616,61036,32848,3250,1,3492,Hofstra University,Group_D,1,9.5
616,61036,32848,3250,1,3492,Simmons University,Group_D,1,9.5
616,61036,32848,3250,1,3492,Adelphi University,Group_D,1,9
731,73777,56608,3155,3,1077,Princeton University,Group_A,1,7
731,73777,56608,3155,3,1077,Massachusetts Institute of Technology,Group_A,1,6.5
731,73777,56608,3155,3,1077,Harvard University,Group_A,1,7
731,73777,56608,3155,3,1077,Howard University,Group_B,1,7
731,73777,56608,3155,3,1077,Tuskegee University,Group_B,1,7
731,73777,56608,3155,3,1077,Florida A&M University,Group_B,1,7
731,73777,56608,3155,3,1077,Texas Christian University,Group_C,1,7
731,73777,56608,3155,3,1077,Auburn University,Group_C,1,7
731,73777,56608,3155,3,1077,Temple University,Group_C,1,7
731,73777,56608,3155,3,1077,Hofstra University,Group_D,1,7
731,73777,56608,3155,3,1077,Simmons University,Group_D,1,7
731,73777,56608,3155,3,1077,Adelphi University,Group_D,1,7
687,64569,14017,3319,2,1035,Princeton University,Group_A,1,7
687,64569,14017,3319,2,1035,Massachusetts Institute of Technology,Group_A,1,7
687,64569,14017,3319,2,1035,Harvard University,Group_A,1,7
687,64569,14017,3319,2,1035,Howard University,Group_B,1,8
687,64569,14017,3319,2,1035,Tuskegee University,Group_B,1,8
687,64569,14017,3319,2,1035,Florida A&M University,Group_B,1,8.5
687,64569,14017,3319,2,1035,Texas Christian University,Group_C,1,8
687,64569,14017,3319,2,1035,Auburn University,Group_C,1,8
687,64569,14017,3319,2,1035,Temple University,Group_C,1,8
687,64569,14017,3319,2,1035,Hofstra University,Group_D,1,8
687,64569,14017,3319,2,1035,Simmons University,Group_D,1,8
687,64569,14017,3319,2,1035,Adelphi University,Group_D,1,8
703,66645,39632,2702,2,1687,Princeton University,Group_A,1,7
703,66645,39632,2702,2,1687,Massachusetts Institute of Technology,Group_A,1,7
703,66645,39632,2702,2,1687,Harvard University,Group_A,1,7
703,66645,39632,2702,2,1687,Howard University,Group_B,1,8
703,66645,39632,2702,2,1687,Tuskegee University,Group_B,1,8
703,66645,39632,2702,2,1687,Florida A&M University,Group_B,1,8
703,66645,39632,2702,2,1687,Texas Christian University,Group_C,1,8
703,66645,39632,2702,2,1687,Auburn University,Group_C,1,8
703,66645,39632,2702,2,1687,Temple University,Group_C,1,8
703,66645,39632,2702,2,1687,Hofstra University,Group_D,1,8
703,66645,39632,2702,2,1687,Simmons University,Group_D,1,8
703,66645,39632,2702,2,1687,Adelphi University,Group_D,1,8
651,45042,38302,3582,1,1220,Princeton University,Group_A,1,8.5
651,45042,38302,3582,1,1220,Massachusetts Institute of Technology,Group_A,1,8.5
651,45042,38302,3582,1,1220,Harvard University,Group_A,1,8.5
651,45042,38302,3582,1,1220,Howard University,Group_B,1,9
651,45042,38302,3582,1,1220,Tuskegee University,Group_B,1,9
651,45042,38302,3582,1,1220,Florida A&M University,Group_B,1,8.5
651,45042,38302,3582,1,1220,Texas Christian University,Group_C,1,8.5
651,45042,38302,3582,1,1220,Auburn University,Group_C,1,8.5
651,45042,38302,3582,1,1220,Temple University,Group_C,1,8.5
651,45042,38302,3582,1,1220,Hofstra University,Group_D,1,8.5
651,45042,38302,3582,1,1220,Simmons University,Group_D,1,9
651,45042,38302,3582,1,1220,Adelphi University,Group_D,1,8.5
670,49904,55376,3710,3,2202,Princeton University,Group_A,1,8.5
670,49904,55376,3710,3,2202,Massachusetts Institute of Technology,Group_A,1,8.5
670,49904,55376,3710,3,2202,Harvard University,Group_A,1,8.5
670,49904,55376,3710,3,2202,Howard University,Group_B,1,9
670,49904,55376,3710,3,2202,Tuskegee University,Group_B,1,9
670,49904,55376,3710,3,2202,Florida A&M University,Group_B,1,9
670,49904,55376,3710,3,2202,Texas Christian University,Group_C,1,9
670,49904,55376,3710,3,2202,Auburn University,Group_C,1,9
670,49904,55376,3710,3,2202,Temple University,Group_C,1,9
670,49904,55376,3710,3,2202,Hofstra University,Group_D,1,9.5
670,49904,55376,3710,3,2202,Simmons University,Group_D,1,9
670,49904,55376,3710,3,2202,Adelphi University,Group_D,1,9
702,71679,18837,4266,2,2739,Princeton University,Group_A,1,7
702,71679,18837,4266,2,2739,Massachusetts Institute of Technology,Group_A,1,7
702,71679,18837,4266,2,2739,Harvard University,Group_A,1,7
702,71679,18837,4266,2,2739,Howard University,Group_B,1,7
702,71679,18837,4266,2,2739,Tuskegee University,Group_B,1,7
702,71679,18837,4266,2,2739,Florida A&M University,Group_B,1,7
702,71679,18837,4266,2,2739,Texas Christian University,Group_C,1,7
702,71679,18837,4266,2,2739,Auburn University,Group_C,1,7
702,71679,18837,4266,2,2739,Temple University,Group_C,1,8
702,71679,18837,4266,2,2739,Hofstra University,Group_D,1,8
702,71679,18837,4266,2,2739,Simmons University,Group_D,1,8
702,71679,18837,4266,2,2739,Adelphi University,Group_D,1,8
561,47772,56860,3407,3,3131,Princeton University,Group_A,0,0
561,47772,56860,3407,3,3131,Massachusetts Institute of Technology,Group_A,1,9.5
561,47772,56860,3407,3,3131,Harvard University,Group_A,1,9.5
561,47772,56860,3407,3,3131,Howard University,Group_B,0,0
561,47772,56860,3407,3,3131,Tuskegee University,Group_B,0,0
561,47772,56860,3407,3,3131,Florida A&M University,Group_B,0,0
561,47772,56860,3407,3,3131,Texas Christian University,Group_C,0,0
561,47772,56860,3407,3,3131,Auburn University,Group_C,0,0
561,47772,56860,3407,3,3131,Temple University,Group_C,0,0
561,47772,56860,3407,3,3131,Hofstra University,Group_D,0,0
561,47772,56860,3407,3,3131,Simmons University,Group_D,0,0
561,47772,56860,3407,3,3131,Adelphi University,Group_D,0,0
622,68404,49135,2086,1,1591,Princeton University,Group_A,1,9.5
622,68404,49135,2086,1,1591,Massachusetts Institute of Technology,Group_A,1,9
622,68404,49135,2086,1,1591,Harvard University,Group_A,1,9.5
622,68404,49135,2086,1,1591,Howard University,Group_B,1,9.5
622,68404,49135,2086,1,1591,Tuskegee University,Group_B,1,9.5
622,68404,49135,2086,1,1591,Florida A&M University,Group_B,1,9.5
622,68404,49135,2086,1,1591,Texas Christian University,Group_C,1,9.5
622,68404,49135,2086,1,1591,Auburn University,Group_C,1,9.5
622,68404,49135,2086,1,1591,Temple University,Group_C,1,9.5
622,68404,49135,2086,1,1591,Hofstra University,Group_D,1,9.5
622,68404,49135,2086,1,1591,Simmons University,Group_D,1,9.5
622,68404,49135,2086,1,1591,Adelphi University,Group_D,1,9.5
662,49007,53746,1954,3,3325,Princeton University,Group_A,1,9
662,49007,53746,1954,3,3325,Massachusetts Institute of Technology,Group_A,1,9
662,49007,53746,1954,3,3325,Harvard University,Group_A,1,9
662,49007,53746,1954,3,3325,Howard University,Group_B,1,9.5
