credit_score,annual_income,total_debt,savings,employment_years,monthly_rent,school_name,school_group,loan_approved,suggested_interest_rate
659,61975,14606,4242,2,3085,Princeton University,Group_A,0,0
659,61975,14606,4242,2,3085,Massachusetts Institute of Technology,Group_A,0,0
659,61975,14606,4242,2,3085,Harvard University,Group_A,0,0
659,61975,14606,4242,2,3085,Howard University,Group_B,0,0
659,61975,14606,4242,2,3085,Tuskegee University,Group_B,0,0
659,61975,14606,4242,2,3085,Florida A&M University,Group_B,0,0
659,61975,14606,4242,2,3085,Texas Christian University,Group_C,0,0
659,61975,14606,4242,2,3085,Auburn University,Group_C,0,0
659,61975,14606,4242,2,3085,Temple University,Group_C,0,0
659,61975,14606,4242,2,3085,Hofstra University,Group_D,0,0
659,61975,14606,4242,2,3085,Simmons University,Group_D,0,0
659,61975,14606,4242,2,3085,Adelphi University,Group_D,0,0
595,60635,56594,1076,1,2506,Princeton University,Group_A,0,0
595,60635,56594,1076,1,2506,Massachusetts Institute of Technology,Group_A,0,0
595,60635,56594,1076,1,2506,Harvard University,Group_A,0,0
595,60635,56594,1076,1,2506,Howard University,Group_B,0,0
595,60635,56594,1076,1,2506,Tuskegee University,Group_B,0,0
595,60635,56594,1076,1,2506,Florida A&M University,Group_B,0,0
595,60635,56594,1076,1,2506,Texas Christian University,Group_C,0,0
595,60635,56594,1076,1,2506,Auburn University,Group_C,0,0
595,60635,56594,1076,1,2506,Temple University,Group_C,0,0
595,60635,56594,1076,1,2506,Hofstra University,Group_D,0,0
595,60635,56594,1076,1,2506,Simmons University,Group_D,0,0
595,60635,56594,1076,1,2506,Adelphi University,Group_D,0,0
564,48214,33531,2613,1,3096,Princeton University,Group_A,0,0
564,48214,33531,2613,1,3096,Massachusetts Institute of Technology,Group_A,0,0
564,48214,33531,2613,1,3096,Harvard University,Group_A,0,0
564,48214,33531,2613,1,3096,Howard University,Group_B,0,0
564,48214,33531,2613,1,3096,Tuskegee University,Group_B,0,0
564,48214,33531,2613,1,3096,Florida A&M University,Group_B,0,0
564,48214,33531,2613,1,3096,Texas Christian University,Group_C,0,0
564,48214,33531,2613,1,3096,Auburn University,Group_C,0,0
564,48214,33531,2613,1,3096,Temple University,Group_C,0,0
564,48214,33531,2613,1,3096,Hofstra University,Group_D,0,0
564,48214,33531,2613,1,3096,Simmons University,Group_D,0,0
564,48214,33531,2613,1,3096,Adelphi University,Group_D,0,0
586,68110,58663,3732,1,2554,Princeton University,Group_A,0,0
586,68110,58663,3732,1,2554,Massachusetts Institute of Technology,Group_A,0,0
586,68110,58663,3732,1,2554,Harvard University,Group_A,0,0
586,68110,58663,3732,1,2554,Howard University,Group_B,0,0
586,68110,58663,3732,1,2554,Tuskegee University,Group_B,0,0
586,68110,58663,3732,1,2554,Florida A&M University,Group_B,0,0
586,68110,58663,3732,1,2554,Texas Christian University,Group_C,0,0
586,68110,58663,3732,1,2554,Auburn University,Group_C,0,0
586,68110,58663,3732,1,2554,Temple University,Group_C,0,0
586,68110,58663,3732,1,2554,Hofstra University,Group_D,0,0
586,68110,58663,3732,1,2554,Simmons University,Group_D,0,0
586,68110,58663,3732,1,2554,Adelphi University,Group_D,0,0
663,72838,48807,4831,3,2846,Princeton University,Group_A,1,9
663,72838,48807,4831,3,2846,Massachusetts Institute of Technology,Group_A,0,0
663,72838,48807,4831,3,2846,Harvard University,Group_A,0,0
663,72838,48807,4831,3,2846,Howard University,Group_B,1,9.5
663,72838,48807,4831,3,2846,Tuskegee University,Group_B,0,0
663,72838,48807,4831,3,2846,Florida A&M University,Group_B,0,0
663,72838,48807,4831,3,2846,Texas Christian University,Group_C,0,0
663,72838,48807,4831,3,2846,Auburn University,Group_C,1,9.5
663,72838,48807,4831,3,2846,Temple University,Group_C,0,0
663,72838,48807,4831,3,2846,Hofstra University,Group_D,1,9.5
663,72838,48807,4831,3,2846,Simmons University,Group_D,0,0
663,72838,48807,4831,3,2846,Adelphi University,Group_D,0,0
694,55275,37580,4158,3,3054,Princeton University,Group_A,0,0
694,55275,37580,4158,3,3054,Massachusetts Institute of Technology,Group_A,0,0
694,55275,37580,4158,3,3054,Harvard University,Group_A,0,0
694,55275,37580,4158,3,3054,Howard University,Group_B,0,0
694,55275,37580,4158,3,3054,Tuskegee University,Group_B,0,0
694,55275,37580,4158,3,3054,Florida A&M University,Group_B,0,0
694,55275,37580,4158,3,3054,Texas Christian University,Group_C,0,0
694,55275,37580,4158,3,3054,Auburn University,Group_C,0,0
694,55275,37580,4158,3,3054,Temple University,Group_C,0,0
694,55275,37580,4158,3,3054,Hofstra University,Group_D,0,0
694,55275,37580,4158,3,3054,Simmons University,Group_D,0,0
694,55275,37580,4158,3,3054,Adelphi University,Group_D,0,0
633,63675,17234,1705,1,2976,Princeton University,Group_A,0,0
633,63675,17234,1705,1,2976,Massachusetts Institute of Technology,Group_A,0,0
633,63675,17234,1705,1,2976,Harvard University,Group_A,0,0
633,63675,17234,1705,1,2976,Howard University,Group_B,0,0
633,63675,17234,1705,1,2976,Tuskegee University,Group_B,0,0
633,63675,17234,1705,1,2976,Florida A&M University,Group_B,0,0
633,63675,17234,1705,1,2976,Texas Christian University,Group_C,0,0
633,63675,17234,1705,1,2976,Auburn University,Group_C,0,0
633,63675,17234,1705,1,2976,Temple University,Group_C,0,0
633,63675,17234,1705,1,2976,Hofstra University,Group_D,0,0
633,63675,17234,1705,1,2976,Simmons University,Group_D,0,0
633,63675,17234,1705,1,2976,Adelphi University,Group_D,0,0
643,46399,28515,4414,1,1156,Princeton University,Group_A,0,0
643,46399,28515,4414,1,1156,Massachusetts Institute of Technology,Group_A,0,0
643,46399,28515,4414,1,1156,Harvard University,Group_A,0,0
643,46399,28515,4414,1,1156,Howard University,Group_B,0,0
643,46399,28515,4414,1,1156,Tuskegee University,Group_B,0,0
643,46399,28515,4414,1,1156,Florida A&M University,Group_B,0,0
643,46399,28515,4414,1,1156,Texas Christian University,Group_C,0,0
643,46399,28515,4414,1,1156,Auburn University,Group_C,0,0
643,46399,28515,4414,1,1156,Temple University,Group_C,0,0
643,46399,28515,4414,1,1156,Hofstra University,Group_D,0,0
643,46399,28515,4414,1,1156,Simmons University,Group_D,0,0
643,46399,28515,4414,1,1156,Adelphi University,Group_D,0,0
722,45591,21426,3665,2,1655,Princeton University,Group_A,1,9
722,45591,21426,3665,2,1655,Massachusetts Institute of Technology,Group_A,1,8
722,45591,21426,3665,2,1655,Harvard University,Group_A,1,7.5
722,45591,21426,3665,2,1655,Howard University,Group_B,1,9
722,45591,21426,3665,2,1655,Tuskegee University,Group_B,1,9
722,45591,21426,3665,2,1655,Florida A&M University,Group_B,1,9
722,45591,21426,3665,2,1655,Texas Christian University,Group_C,1,9
722,45591,21426,3665,2,1655,Auburn University,Group_C,1,9
722,45591,21426,3665,2,1655,Temple University,Group_C,1,9
722,45591,21426,3665,2,1655,Hofstra University,Group_D,1,9
722,45591,21426,3665,2,1655,Simmons University,Group_D,1,9
722,45591,21426,3665,2,1655,Adelphi University,Group_D,1,8.5
622,58931,19120,2031,1,1915,Princeton University,Group_A,0,0
622,58931,19120,2031,1,1915,Massachusetts Institute of Technology,Group_A,0,0
622,58931,19120,2031,1,1915,Harvard University,Group_A,0,0
622,58931,19120,2031,1,1915,Howard University,Group_B,0,0
622,58931,19120,2031,1,1915,Tuskegee University,Group_B,0,0
622,58931,19120,2031,1,1915,Florida A&M University,Group_B,0,0
622,58931,19120,2031,1,1915,Texas Christian University,Group_C,0,0
622,58931,19120,2031,1,1915,Auburn University,Group_C,0,0
622,58931,19120,2031,1,1915,Temple University,Group_C,0,0
622,58931,19120,2031,1,1915,Hofstra University,Group_D,0,0
622,58931,19120,2031,1,1915,Simmons University,Group_D,0,0
622,58931,19120,2031,1,1915,Adelphi University,Group_D,0,0
655,65564,58275,1054,2,2607,Princeton University,Group_A,0,0
655,65564,58275,1054,2,2607,Massachusetts Institute of Technology,Group_A,0,0
655,65564,58275,1054,2,2607,Harvard University,Group_A,0,0
655,65564,58275,1054,2,2607,Howard University,Group_B,0,0
655,65564,58275,1054,2,2607,Tuskegee University,Group_B,0,0
655,65564,58275,1054,2,2607,Florida A&M University,Group_B,0,0
655,65564,58275,1054,2,2607,Texas Christian University,Group_C,0,0
655,65564,58275,1054,2,2607,Auburn University,Group_C,0,0
655,65564,58275,1054,2,2607,Temple University,Group_C,0,0
655,65564,58275,1054,2,2607,Hofstra University,Group_D,0,0
655,65564,58275,1054,2,2607,Simmons University,Group_D,0,0
655,65564,58275,1054,2,2607,Adelphi University,Group_D,0,0
580,58667,21383,4802,1,1475,Princeton University,Group_A,0,0
580,58667,21383,4802,1,1475,Massachusetts Institute of Technology,Group_A,0,0
580,58667,21383,4802,1,1475,Harvard University,Group_A,0,0
580,58667,21383,4802,1,1475,Howard University,Group_B,0,0
580,58667,21383,4802,1,1475,Tuskegee University,Group_B,0,0
580,58667,21383,4802,1,1475,Florida A&M University,Group_B,0,0
580,58667,21383,4802,1,1475,Texas Christian University,Group_C,0,0
580,58667,21383,4802,1,1475,Auburn University,Group_C,0,0
580,58667,21383,4802,1,1475,Temple University,Group_C,0,0
580,58667,21383,4802,1,1475,Hofstra University,Group_D,0,0
580,58667,21383,4802,1,1475,Simmons University,Group_D,0,0
580,58667,21383,4802,1,1475,Adelphi University,Group_D,0,0
577,59396,32922,3302,1,2328,Princeton University,Group_A,0,0
577,59396,32922,3302,1,2328,Massachusetts Institute of Technology,Group_A,0,0
577,59396,32922,3302,1,2328,Harvard University,Group_A,0,0
577,59396,32922,3302,1,2328,Howard University,Group_B,0,0
577,59396,32922,3302,1,2328,Tuskegee University,Group_B,0,0
577,59396,32922,3302,1,2328,Florida A&M University,Group_B,0,0
577,59396,32922,3302,1,2328,Texas Christian University,Group_C,0,0
577,59396,32922,3302,1,2328,Auburn University,Group_C,0,0
577,59396,32922,3302,1,2328,Temple University,Group_C,0,0
577,59396,32922,3302,1,2328,Hofstra University,Group_D,0,0
577,59396,32922,3302,1,2328,Simmons University,Group_D,0,0
577,59396,32922,3302,1,2328,Adelphi University,Group_D,0,0
741,47784,54296,2633,1,3031,Princeton University,Group_A,0,0
741,47784,54296,2633,1,3031,Massachusetts Institute of Technology,Group_A,0,0
741,47784,54296,2633,1,3031,Harvard University,Group_A,0,0
741,47784,54296,2633,1,3031,Howard University,Group_B,0,0
741,47784,54296,2633,1,3031,Tuskegee University,Group_B,0,0
741,47784,54296,2633,1,3031,Florida A&M University,Group_B,0,0
741,47784,54296,2633,1,3031,Texas Christian University,Group_C,0,0
741,47784,54296,2633,1,3031,Auburn University,Group_C,0,0
741,47784,54296,2633,1,3031,Temple University,Group_C,0,0
741,47784,54296,2633,1,3031,Hofstra University,Group_D,0,0
741,47784,54296,2633,1,3031,Simmons University,Group_D,0,0
741,47784,54296,2633,1,3031,Adelphi University,Group_D,0,0
698,71578,40601,1441,1,2127,Princeton University,Group_A,1,9
698,71578,40601,1441,1,2127,Massachusetts Institute of Technology,Group_A,1,8.5
698,71578,40601,1441,1,2127,Harvard University,Group_A,1,9
698,71578,40601,1441,1,2127,Howard University,Group_B,1,9
698,71578,40601,1441,1,2127,Tuskegee University,Group_B,1,9
698,71578,40601,1441,1,2127,Florida A&M University,Group_B,1,9
698,71578,40601,1441,1,2127,Texas Christian University,Group_C,1,9
698,71578,40601,1441,1,2127,Auburn University,Group_C,1,9
698,71578,40601,1441,1,2127,Temple University,Group_C,1,9
698,71578,40601,1441,1,2127,Hofstra University,Group_D,1,9
698,71578,40601,1441,1,2127,Simmons University,Group_D,1,9
698,71578,40601,1441,1,2127,Adelphi University,Group_D,1,9
559,62860,35706,4673,1,1373,Princeton University,Group_A,0,0
559,62860,35706,4673,1,1373,Massachusetts Institute of Technology,Group_A,0,0
559,62860,35706,4673,1,1373,Harvard University,Group_A,0,0
559,62860,35706,4673,1,1373,Howard University,Group_B,0,0
559,62860,35706,4673,1,1373,Tuskegee University,Group_B,0,0
559,62860,35706,4673,1,1373,Florida A&M University,Group_B,0,0
559,62860,35706,4673,1,1373,Texas Christian University,Group_C,0,0
559,62860,35706,4673,1,1373,Auburn University,Group_C,0,0
559,62860,35706,4673,1,1373,Temple University,Group_C,0,0
559,62860,35706,4673,1,1373,Hofstra University,Group_D,0,0
559,62860,35706,4673,1,1373,Simmons University,Group_D,0,0
559,62860,35706,4673,1,1373,Adelphi University,Group_D,0,0
706,66785,42952,3273,2,1428,Princeton University,Group_A,1,7.5
706,66785,42952,3273,2,1428,Massachusetts Institute of Technology,Group_A,1,7.5
706,66785,42952,3273,2,1428,Harvard University,Group_A,1,7.5
706,66785,42952,3273,2,1428,Howard University,Group_B,1,8
706,66785,42952,3273,2,1428,Tuskegee University,Group_B,1,8
706,66785,42952,3273,2,1428,Florida A&M University,Group_B,1,8
706,66785,42952,3273,2,1428,Texas Christian University,Group_C,1,7.5
706,66785,42952,3273,2,1428,Auburn University,Group_C,1,8
706,66785,42952,3273,2,1428,Temple University,Group_C,1,7.5
706,66785,42952,3273,2,1428,Hofstra University,Group_D,1,7.5
706,66785,42952,3273,2,1428,Simmons University,Group_D,1,8
706,66785,42952,3273,2,1428,Adelphi University,Group_D,1,7.5
750,59138,20918,4373,1,2553,Princeton University,Group_A,1,7
750,59138,20918,4373,1,2553,Massachusetts Institute of Technology,Group_A,0,0
750,59138,20918,4373,1,2553,Harvard University,Group_A,0,0
750,59138,20918,4373,1,2553,Howard University,Group_B,0,0
750,59138,20918,4373,1,2553,Tuskegee University,Group_B,0,0
750,59138,20918,4373,1,2553,Florida A&M University,Group_B,0,0
750,59138,20918,4373,1,2553,Texas Christian University,Group_C,0,0
750,59138,20918,4373,1,2553,Auburn University,Group_C,1,7.5
750,59138,20918,4373,1,2553,Temple University,Group_C,0,0
750,59138,20918,4373,1,2553,Hofstra University,Group_D,0,0
750,59138,20918,4373,1,2553,Simmons University,Group_D,0,0
750,59138,20918,4373,1,2553,Adelphi University,Group_D,0,0
663,72767,37202,1990,2,1444,Princeton University,Group_A,1,9
663,72767,37202,1990,2,1444,Massachusetts Institute of Technology,Group_A,1,9
663,72767,37202,1990,2,1444,Harvard University,Group_A,1,9
663,72767,37202,1990,2,1444,Howard University,Group_B,1,9
663,72767,37202,1990,2,1444,Tuskegee University,Group_B,1,9.5
663,72767,37202,1990,2,1444,Florida A&M University,Group_B,1,9
663,72767,37202,1990,2,1444,Texas Christian University,Group_C,1,9.5
663,72767,37202,1990,2,1444,Auburn University,Group_C,1,9
663,72767,37202,1990,2,1444,Temple University,Group_C,1,9
663,72767,37202,1990,2,1444,Hofstra University,Group_D,1,9.5
663,72767,37202,1990,2,1444,Simmons University,Group_D,1,9
663,72767,37202,1990,2,1444,Adelphi University,Group_D,1,9
694,65791,12494,2855,2,1187,Princeton University,Group_A,1,8
694,65791,12494,2855,2,1187,Massachusetts Institute of Technology,Group_A,1,8.5
694,65791,12494,2855,2,1187,Harvard University,Group_A,1,8.5
694,65791,12494,2855,2,1187,Howard University,Group_B,1,8.5
694,65791,12494,2855,2,1187,Tuskegee University,Group_B,1,8.5
694,65791,12494,2855,2,1187,Florida A&M University,Group_B,1,8.5
694,65791,12494,2855,2,1187,Texas Christian University,Group_C,1,9
694,65791,12494,2855,2,1187,Auburn University,Group_C,1,9
694,65791,12494,2855,2,1187,Temple University,Group_C,1,9
694,65791,12494,2855,2,1187,Hofstra University,Group_D,1,8.5
694,65791,12494,2855,2,1187,Simmons University,Group_D,1,8.5
694,65791,12494,2855,2,1187,Adelphi University,Group_D,1,8.5
607,70000,42708,2252,3,2695,Princeton University,Group_A,0,0
607,70000,42708,2252,3,2695,Massachusetts Institute of Technology,Group_A,0,0
607,70000,42708,2252,3,2695,Harvard University,Group_A,0,0
607,70000,42708,2252,3,2695,Howard University,Group_B,0,0
607,70000,42708,2252,3,2695,Tuskegee University,Group_B,0,0
607,70000,42708,2252,3,2695,Florida A&M University,Group_B,0,0
607,70000,42708,2252,3,2695,Texas Christian University,Group_C,0,0
607,70000,42708,2252,3,2695,Auburn University,Group_C,0,0
607,70000,42708,2252,3,2695,Temple University,Group_C,0,0
607,70000,42708,2252,3,2695,Hofstra University,Group_D,0,0
607,70000,42708,2252,3,2695,Simmons University,Group_D,0,0
607,70000,42708,2252,3,2695,Adelphi University,Group_D,0,0
728,51907,58906,1473,1,3269,Princeton University,Group_A,0,0
728,51907,58906,1473,1,3269,Massachusetts Institute of Technology,Group_A,0,0
728,51907,58906,1473,1,3269,Harvard University,Group_A,0,0
728,51907,58906,1473,1,3269,Howard University,Group_B,0,0
728,51907,58906,1473,1,3269,Tuskegee University,Group_B,0,0
728,51907,58906,1473,1,3269,Florida A&M University,Group_B,0,0
728,51907,58906,1473,1,3269,Texas Christian University,Group_C,0,0
728,51907,58906,1473,1,3269,Auburn University,Group_C,0,0
728,51907,58906,1473,1,3269,Temple University,Group_C,0,0
728,51907,58906,1473,1,3269,Hofstra University,Group_D,0,0
728,51907,58906,1473,1,3269,Simmons University,Group_D,0,0
728,51907,58906,1473,1,3269,Adelphi University,Group_D,0,0
660,53454,29122,4890,2,1735,Princeton University,Group_A,1,9
660,53454,29122,4890,2,1735,Massachusetts Institute of Technology,Group_A,1,9.5
660,53454,29122,4890,2,1735,Harvard University,Group_A,1,9.5
660,53454,29122,4890,2,1735,Howard University,Group_B,1,9.5
660,53454,29122,4890,2,1735,Tuskegee University,Group_B,1,9.5
660,53454,29122,4890,2,1735,Florida A&M University,Group_B,1,9.5
660,53454,29122,4890,2,1735,Texas Christian University,Group_C,1,9
660,53454,29122,4890,2,1735,Auburn University,Group_C,1,9.5
660,53454,29122,4890,2,1735,Temple University,Group_C,1,9.5
660,53454,29122,4890,2,1735,Hofstra University,Group_D,1,9.5
660,53454,29122,4890,2,1735,Simmons University,Group_D,1,9.5
660,53454,29122,4890,2,1735,Adelphi University,Group_D,1,9.5
655,61201,31679,2234,1,1133,Princeton University,Group_A,0,0
655,61201,31679,2234,1,1133,Massachusetts Institute of Technology,Group_A,0,0
655,61201,31679,2234,1,1133,Harvard University,Group_A,0,0
655,61201,31679,2234,1,1133,Howard University,Group_B,0,0
655,61201,31679,2234,1,1133,Tuskegee University,Group_B,0,0
655,61201,31679,2234,1,1133,Florida A&M University,Group_B,1,9.5
655,61201,31679,2234,1,1133,Texas Christian University,Group_C,1,9.5
655,61201,31679,2234,1,1133,Auburn University,Group_C,0,0
655,61201,31679,2234,1,1133,Temple University,Group_C,0,0
655,61201,31679,2234,1,1133,Hofstra University,Group_D,1,9.5
655,61201,31679,2234,1,1133,Simmons University,Group_D,1,9.5
655,61201,31679,2234,1,1133,Adelphi University,Group_D,0,0
554,65483,58601,1654,2,2203,Princeton University,Group_A,0,0
554,65483,58601,1654,2,2203,Massachusetts Institute of Technology,Group_A,0,0
554,65483,58601,1654,2,2203,Harvard University,Group_A,0,0
554,65483,58601,1654,2,2203,Howard University,Group_B,0,0
554,65483,58601,1654,2,2203,Tuskegee University,Group_B,0,0
554,65483,58601,1654,2,2203,Florida A&M University,Group_B,0,0
554,65483,58601,1654,2,2203,Texas Christian University,Group_C,0,0
554,65483,58601,1654,2,2203,Auburn University,Group_C,0,0
554,65483,58601,1654,2,2203,Temple University,Group_C,0,0
554,65483,58601,1654,2,2203,Hofstra University,Group_D,0,0
554,65483,58601,1654,2,2203,Simmons University,Group_D,0,0
554,65483,58601,1654,2,2203,Adelphi University,Group_D,0,0
596,71124,56701,4432,2,1950,Princeton University,Group_A,0,0
596,71124,56701,4432,2,1950,Massachusetts Institute of Technology,Group_A,0,0
596,71124,56701,4432,2,1950,Harvard University,Group_A,0,0
596,71124,56701,4432,2,1950,Howard University,Group_B,0,0
596,71124,56701,4432,2,1950,Tuskegee University,Group_B,0,0
596,71124,56701,4432,2,1950,Florida A&M University,Group_B,0,0
596,71124,56701,4432,2,1950,Texas Christian University,Group_C,0,0
596,71124,56701,4432,2,1950,Auburn University,Group_C,0,0
596,71124,56701,4432,2,1950,Temple University,Group_C,0,0
596,71124,56701,4432,2,1950,Hofstra University,Group_D,0,0
596,71124,56701,4432,2,1950,Simmons University,Group_D,0,0
596,71124,56701,4432,2,1950,Adelphi University,Group_D,0,0
666,72779,22228,1682,3,1594,Princeton University,Group_A,0,0
666,72779,22228,1682,3,1594,Massachusetts Institute of Technology,Group_A,0,0
666,72779,22228,1682,3,1594,Harvard University,Group_A,0,0
666,72779,22228,1682,3,1594,Howard University,Group_B,0,0
666,72779,22228,1682,3,1594,Tuskegee University,Group_B,0,0
666,72779,22228,1682,3,1594,Florida A&M University,Group_B,0,0
666,72779,22228,1682,3,1594,Texas Christian University,Group_C,0,0
666,72779,22228,1682,3,1594,Auburn University,Group_C,0,0
666,72779,22228,1682,3,1594,Temple University,Group_C,0,0
666,72779,22228,1682,3,1594,Hofstra University,Group_D,0,0
666,72779,22228,1682,3,1594,Simmons University,Group_D,0,0
666,72779,22228,1682,3,1594,Adelphi University,Group_D,0,0
719,55601,32840,2642,2,2036,Princeton University,Group_A,1,8
719,55601,32840,2642,2,2036,Massachusetts Institute of Technology,Group_A,1,8
719,55601,32840,2642,2,2036,Harvard University,Group_A,1,7.5
719,55601,32840,2642,2,2036,Howard University,Group_B,1,9
719,55601,32840,2642,2,2036,Tuskegee University,Group_B,1,9
719,55601,32840,2642,2,2036,Florida A&M University,Group_B,1,9
719,55601,32840,2642,2,2036,Texas Christian University,Group_C,1,9
719,55601,32840,2642,2,2036,Auburn University,Group_C,1,9
719,55601,32840,2642,2,2036,Temple University,Group_C,1,9
719,55601,32840,2642,2,2036,Hofstra University,Group_D,1,9
719,55601,32840,2642,2,2036,Simmons University,Group_D,1,9
719,55601,32840,2642,2,2036,Adelphi University,Group_D,1,9
727,63602,42717,2900,1,1934,Princeton University,Group_A,1,7.5
727,63602,42717,2900,1,1934,Massachusetts Institute of Technology,Group_A,1,7.5
727,63602,42717,2900,1,1934,Harvard University,Group_A,1,7.5
727,63602,42717,2900,1,1934,Howard University,Group_B,1,7.5
727,63602,42717,2900,1,1934,Tuskegee University,Group_B,1,7.5
727,63602,42717,2900,1,1934,Florida A&M University,Group_B,1,7.5
727,63602,42717,2900,1,1934,Texas Christian University,Group_C,1,7.5
727,63602,42717,2900,1,1934,Auburn University,Group_C,1,7.5
727,63602,42717,2900,1,1934,Temple University,Group_C,1,7.5
727,63602,42717,2900,1,1934,Hofstra University,Group_D,1,7.5
727,63602,42717,2900,1,1934,Simmons University,Group_D,1,7.5
727,63602,42717,2900,1,1934,Adelphi University,Group_D,1,7.5
711,68777,46255,1509,2,1500,Princeton University,Group_A,1,7.5
711,68777,46255,1509,2,1500,Massachusetts Institute of Technology,Group_A,1,7.5
711,68777,46255,1509,2,1500,Harvard University,Group_A,1,7.5
711,68777,46255,1509,2,1500,Howard University,Group_B,1,7.5
711,68777,46255,1509,2,1500,Tuskegee University,Group_B,1,7.5
711,68777,46255,1509,2,1500,Florida A&M University,Group_B,1,7.5
711,68777,46255,1509,2,1500,Texas Christian University,Group_C,1,7.5
711,68777,46255,1509,2,1500,Auburn University,Group_C,1,7.5
711,68777,46255,1509,2,1500,Temple University,Group_C,1,9
711,68777,46255,1509,2,1500,Hofstra University,Group_D,1,7.5
711,68777,46255,1509,2,1500,Simmons University,Group_D,1,7.5
711,68777,46255,1509,2,1500,Adelphi University,Group_D,1,7.5
619,65454,21065,3868,3,3486,Princeton University,Group_A,0,0
619,65454,21065,3868,3,3486,Massachusetts Institute of Technology,Group_A,0,0
619,65454,21065,3868,3,3486,Harvard University,Group_A,0,0
619,65454,21065,3868,3,3486,Howard University,Group_B,0,0
619,65454,21065,3868,3,3486,Tuskegee University,Group_B,0,0
619,65454,21065,3868,3,3486,Florida A&M University,Group_B,0,0
619,65454,21065,3868,3,3486,Texas Christian University,Group_C,0,0
619,65454,21065,3868,3,3486,Auburn University,Group_C,0,0
619,65454,21065,3868,3,3486,Temple University,Group_C,0,0
619,65454,21065,3868,3,3486,Hofstra University,Group_D,0,0
619,65454,21065,3868,3,3486,Simmons University,Group_D,0,0
619,65454,21065,3868,3,3486,Adelphi University,Group_D,0,0
558,71425,16906,4658,2,2189,Princeton University,Group_A,0,0
558,71425,16906,4658,2,2189,Massachusetts Institute of Technology,Group_A,0,0
558,71425,16906,4658,2,2189,Harvard University,Group_A,0,0
558,71425,16906,4658,2,2189,Howard University,Group_B,0,0
558,71425,16906,4658,2,2189,Tuskegee University,Group_B,0,0
558,71425,16906,4658,2,2189,Florida A&M University,Group_B,0,0
558,71425,16906,4658,2,2189,Texas Christian University,Group_C,0,0
